747 60050
462 151 0.00414938
551 151 0.00414938
223 151 0.00414938
214 151 0.00414938
366 151 0.00414938
556 151 0.00414938
405 151 0.00414938
528 151 0.00414938
517 151 0.00414938
27 151 0.00414938
106 151 0.00414938
346 151 0.00414938
286 151 0.00414938
63 151 0.00414938
289 151 0.00414938
411 151 0.00414938
334 151 0.00414938
355 151 0.00414938
209 151 0.00414938
368 151 0.00414938
490 151 0.00414938
141 151 0.00414938
556 151 0.00414938
373 151 0.00414938
229 151 0.00414938
289 151 0.00414938
106 151 0.00414938
191 151 0.00414938
311 151 0.00414938
376 151 0.00414938
126 151 0.00414938
484 151 0.00414938
462 151 0.00414938
329 151 0.00414938
153 152 0.00283286
57 152 0.00283286
198 152 0.00283286
305 152 0.00283286
393 152 0.00283286
322 152 0.00283286
161 152 0.00283286
394 152 0.00283286
249 152 0.00283286
30 152 0.00283286
633 152 0.00283286
262 152 0.00283286
98 152 0.00283286
89 152 0.00283286
127 152 0.00283286
168 152 0.00283286
285 152 0.00283286
210 152 0.00283286
386 152 0.00283286
310 152 0.00283286
53 152 0.00283286
140 152 0.00283286
54 152 0.00283286
565 152 0.00283286
113 152 0.00283286
70 152 0.00283286
305 152 0.00283286
26 152 0.00283286
248 152 0.00283286
124 152 0.00283286
116 152 0.00283286
349 152 0.00283286
38 152 0.00283286
12 152 0.00283286
55 152 0.00283286
5 152 0.00283286
98 152 0.00283286
191 152 0.00283286
100 152 0.00283286
104 152 0.00283286
234 152 0.00283286
648 152 0.00283286
125 152 0.00283286
648 152 0.00283286
569 152 0.00283286
376 152 0.00283286
280 152 0.00283286
58 152 0.00283286
198 152 0.00283286
438 152 0.00283286
85 152 0.00283286
571 152 0.00283286
571 152 0.00283286
32 152 0.00283286
236 152 0.00283286
143 152 0.00283286
164 152 0.00283286
267 152 0.00283286
262 152 0.00283286
1 152 0.00283286
59 152 0.00283286
377 152 0.00283286
115 152 0.00283286
315 152 0.00283286
290 152 0.00283286
220 152 0.00283286
438 152 0.00283286
34 152 0.00283286
1 152 0.00283286
253 152 0.00283286
496 152 0.00283286
169 152 0.00283286
278 152 0.00283286
470 152 0.00283286
70 152 0.00283286
49 152 0.00283286
162 152 0.00283286
165 152 0.00283286
58 152 0.00283286
236 152 0.00283286
19 152 0.00283286
123 152 0.00283286
334 152 0.00283286
133 152 0.00283286
378 152 0.00283286
244 152 0.00283286
512 152 0.00283286
188 152 0.00283286
84 152 0.00283286
121 152 0.00283286
229 152 0.00283286
38 152 0.00283286
334 152 0.00283286
304 152 0.00283286
199 152 0.00283286
158 152 0.00283286
92 152 0.00283286
396 152 0.00283286
92 152 0.00283286
121 152 0.00283286
252 152 0.00283286
219 152 0.00283286
67 152 0.00283286
102 152 0.00283286
306 152 0.00283286
310 152 0.00283286
13 152 0.00283286
39 152 0.00283286
130 152 0.00283286
115 152 0.00283286
113 152 0.00283286
51 152 0.00283286
290 152 0.00283286
158 152 0.00283286
16 152 0.00283286
396 152 0.00283286
386 152 0.00283286
19 152 0.00283286
41 152 0.00283286
101 152 0.00283286
82 152 0.00283286
242 152 0.00283286
199 152 0.00283286
20 152 0.00283286
179 152 0.00283286
458 152 0.00283286
318 152 0.00283286
124 152 0.00283286
299 152 0.00283286
276 152 0.00283286
123 152 0.00283286
440 152 0.00283286
227 152 0.00283286
59 152 0.00283286
6 152 0.00283286
5 152 0.00283286
164 152 0.00283286
268 152 0.00283286
229 152 0.00283286
167 152 0.00283286
293 152 0.00283286
300 152 0.00283286
31 152 0.00283286
395 152 0.00283286
352 152 0.00283286
284 152 0.00283286
144 152 0.00283286
133 152 0.00283286
512 152 0.00283286
241 152 0.00283286
220 152 0.00283286
308 152 0.00283286
249 152 0.00283286
85 152 0.00283286
39 152 0.00283286
241 152 0.00283286
496 152 0.00283286
45 152 0.00283286
163 152 0.00283286
103 152 0.00283286
228 152 0.00283286
114 152 0.00283286
104 152 0.00283286
54 152 0.00283286
93 152 0.00283286
187 152 0.00283286
395 152 0.00283286
71 152 0.00283286
45 152 0.00283286
25 152 0.00283286
8 152 0.00283286
174 152 0.00283286
194 152 0.00283286
52 152 0.00283286
234 152 0.00283286
162 152 0.00283286
194 152 0.00283286
248 152 0.00283286
267 152 0.00283286
292 152 0.00283286
218 152 0.00283286
165 152 0.00283286
277 152 0.00283286
505 152 0.00283286
208 152 0.00283286
157 152 0.00283286
169 152 0.00283286
352 152 0.00283286
509 152 0.00283286
122 152 0.00283286
418 152 0.00283286
470 152 0.00283286
268 152 0.00283286
31 152 0.00283286
308 152 0.00283286
174 152 0.00283286
153 152 0.00283286
175 152 0.00283286
349 152 0.00283286
167 152 0.00283286
291 152 0.00283286
401 152 0.00283286
188 152 0.00283286
504 152 0.00283286
51 152 0.00283286
101 152 0.00283286
8 152 0.00283286
293 152 0.00283286
37 152 0.00283286
294 152 0.00283286
83 152 0.00283286
139 152 0.00283286
303 152 0.00283286
105 152 0.00283286
82 152 0.00283286
161 152 0.00283286
84 152 0.00283286
116 152 0.00283286
242 152 0.00283286
259 152 0.00283286
633 152 0.00283286
294 152 0.00283286
132 152 0.00283286
306 152 0.00283286
433 152 0.00283286
441 152 0.00283286
87 152 0.00283286
7 152 0.00283286
135 152 0.00283286
393 152 0.00283286
299 152 0.00283286
41 152 0.00283286
377 152 0.00283286
362 152 0.00283286
156 152 0.00283286
130 152 0.00283286
498 152 0.00283286
99 152 0.00283286
462 152 0.00283286
315 152 0.00283286
156 152 0.00283286
300 152 0.00283286
154 152 0.00283286
505 152 0.00283286
155 152 0.00283286
244 152 0.00283286
284 152 0.00283286
26 152 0.00283286
277 152 0.00283286
125 152 0.00283286
168 152 0.00283286
219 152 0.00283286
114 152 0.00283286
122 152 0.00283286
441 152 0.00283286
12 152 0.00283286
89 152 0.00283286
139 152 0.00283286
32 152 0.00283286
376 152 0.00283286
280 152 0.00283286
482 152 0.00283286
67 152 0.00283286
462 152 0.00283286
57 152 0.00283286
304 152 0.00283286
457 152 0.00283286
102 152 0.00283286
291 152 0.00283286
179 152 0.00283286
272 152 0.00283286
103 152 0.00283286
120 152 0.00283286
208 152 0.00283286
9 152 0.00283286
53 152 0.00283286
144 152 0.00283286
210 152 0.00283286
87 152 0.00283286
278 152 0.00283286
71 152 0.00283286
170 152 0.00283286
52 152 0.00283286
94 152 0.00283286
433 152 0.00283286
157 152 0.00283286
14 152 0.00283286
418 152 0.00283286
163 152 0.00283286
228 152 0.00283286
37 152 0.00283286
424 152 0.00283286
127 152 0.00283286
259 152 0.00283286
25 152 0.00283286
303 152 0.00283286
258 152 0.00283286
285 152 0.00283286
276 152 0.00283286
14 152 0.00283286
272 152 0.00283286
13 152 0.00283286
318 152 0.00283286
143 152 0.00283286
100 152 0.00283286
155 152 0.00283286
9 152 0.00283286
362 152 0.00283286
292 152 0.00283286
482 152 0.00283286
55 152 0.00283286
105 152 0.00283286
218 152 0.00283286
252 152 0.00283286
191 152 0.00283286
401 152 0.00283286
498 152 0.00283286
187 152 0.00283286
458 152 0.00283286
6 152 0.00283286
16 152 0.00283286
457 152 0.00283286
170 152 0.00283286
258 152 0.00283286
504 152 0.00283286
135 152 0.00283286
83 152 0.00283286
49 152 0.00283286
120 152 0.00283286
94 152 0.00283286
93 152 0.00283286
30 152 0.00283286
412 152 0.00283286
175 152 0.00283286
140 152 0.00283286
322 152 0.00283286
569 152 0.00283286
378 152 0.00283286
509 152 0.00283286
34 152 0.00283286
565 152 0.00283286
99 152 0.00283286
424 152 0.00283286
7 152 0.00283286
440 152 0.00283286
394 152 0.00283286
20 152 0.00283286
227 152 0.00283286
253 152 0.00283286
132 152 0.00283286
154 152 0.00283286
412 152 0.00283286
152 153 0.00271003
242 153 0.00271003
135 153 0.00271003
315 153 0.00271003
250 153 0.00271003
167 153 0.00271003
234 153 0.00271003
244 153 0.00271003
8 153 0.00271003
452 153 0.00271003
395 153 0.00271003
322 153 0.00271003
39 153 0.00271003
518 153 0.00271003
398 153 0.00271003
163 153 0.00271003
135 153 0.00271003
219 153 0.00271003
169 153 0.00271003
6 153 0.00271003
118 153 0.00271003
438 153 0.00271003
187 153 0.00271003
285 153 0.00271003
110 153 0.00271003
58 153 0.00271003
543 153 0.00271003
387 153 0.00271003
2 153 0.00271003
280 153 0.00271003
352 153 0.00271003
5 153 0.00271003
258 153 0.00271003
83 153 0.00271003
26 153 0.00271003
105 153 0.00271003
84 153 0.00271003
159 153 0.00271003
99 153 0.00271003
161 153 0.00271003
436 153 0.00271003
157 153 0.00271003
11 153 0.00271003
419 153 0.00271003
110 153 0.00271003
458 153 0.00271003
161 153 0.00271003
51 153 0.00271003
188 153 0.00271003
98 153 0.00271003
164 153 0.00271003
466 153 0.00271003
304 153 0.00271003
2 153 0.00271003
241 153 0.00271003
102 153 0.00271003
57 153 0.00271003
353 153 0.00271003
306 153 0.00271003
25 153 0.00271003
353 153 0.00271003
388 153 0.00271003
45 153 0.00271003
20 153 0.00271003
45 153 0.00271003
433 153 0.00271003
14 153 0.00271003
504 153 0.00271003
394 153 0.00271003
7 153 0.00271003
420 153 0.00271003
179 153 0.00271003
57 153 0.00271003
70 153 0.00271003
188 153 0.00271003
198 153 0.00271003
505 153 0.00271003
59 153 0.00271003
198 153 0.00271003
99 153 0.00271003
76 153 0.00271003
217 153 0.00271003
101 153 0.00271003
49 153 0.00271003
122 153 0.00271003
267 153 0.00271003
32 153 0.00271003
267 153 0.00271003
1 153 0.00271003
174 153 0.00271003
55 153 0.00271003
241 153 0.00271003
113 153 0.00271003
195 153 0.00271003
93 153 0.00271003
300 153 0.00271003
457 153 0.00271003
26 153 0.00271003
115 153 0.00271003
155 153 0.00271003
112 153 0.00271003
25 153 0.00271003
393 153 0.00271003
429 153 0.00271003
362 153 0.00271003
31 153 0.00271003
395 153 0.00271003
129 153 0.00271003
304 153 0.00271003
299 153 0.00271003
272 153 0.00271003
129 153 0.00271003
478 153 0.00271003
236 153 0.00271003
164 153 0.00271003
586 153 0.00271003
148 153 0.00271003
33 153 0.00271003
277 153 0.00271003
466 153 0.00271003
458 153 0.00271003
133 153 0.00271003
38 153 0.00271003
70 153 0.00271003
48 153 0.00271003
308 153 0.00271003
393 153 0.00271003
277 153 0.00271003
220 153 0.00271003
440 153 0.00271003
167 153 0.00271003
85 153 0.00271003
218 153 0.00271003
276 153 0.00271003
218 153 0.00271003
100 153 0.00271003
124 153 0.00271003
59 153 0.00271003
82 153 0.00271003
322 153 0.00271003
44 153 0.00271003
71 153 0.00271003
512 153 0.00271003
155 153 0.00271003
420 153 0.00271003
227 153 0.00271003
124 153 0.00271003
50 153 0.00271003
306 153 0.00271003
228 153 0.00271003
54 153 0.00271003
336 153 0.00271003
258 153 0.00271003
494 153 0.00271003
441 153 0.00271003
253 153 0.00271003
162 153 0.00271003
154 153 0.00271003
478 153 0.00271003
290 153 0.00271003
187 153 0.00271003
388 153 0.00271003
278 153 0.00271003
419 153 0.00271003
336 153 0.00271003
436 153 0.00271003
53 153 0.00271003
279 153 0.00271003
168 153 0.00271003
34 153 0.00271003
81 153 0.00271003
244 153 0.00271003
170 153 0.00271003
169 153 0.00271003
242 153 0.00271003
217 153 0.00271003
278 153 0.00271003
55 153 0.00271003
378 153 0.00271003
159 153 0.00271003
219 153 0.00271003
259 153 0.00271003
234 153 0.00271003
394 153 0.00271003
7 153 0.00271003
194 153 0.00271003
148 153 0.00271003
14 153 0.00271003
387 153 0.00271003
508 153 0.00271003
272 153 0.00271003
429 153 0.00271003
105 153 0.00271003
154 153 0.00271003
98 153 0.00271003
543 153 0.00271003
6 153 0.00271003
433 153 0.00271003
48 153 0.00271003
67 153 0.00271003
342 153 0.00271003
20 153 0.00271003
152 153 0.00271003
51 153 0.00271003
452 153 0.00271003
253 153 0.00271003
84 153 0.00271003
144 153 0.00271003
308 153 0.00271003
92 153 0.00271003
441 153 0.00271003
140 153 0.00271003
285 153 0.00271003
512 153 0.00271003
386 153 0.00271003
115 153 0.00271003
53 153 0.00271003
37 153 0.00271003
386 153 0.00271003
165 153 0.00271003
318 153 0.00271003
438 153 0.00271003
1 153 0.00271003
280 153 0.00271003
585 153 0.00271003
290 153 0.00271003
82 153 0.00271003
132 153 0.00271003
114 153 0.00271003
179 153 0.00271003
79 153 0.00271003
81 153 0.00271003
52 153 0.00271003
476 153 0.00271003
508 153 0.00271003
259 153 0.00271003
585 153 0.00271003
183 153 0.00271003
476 153 0.00271003
236 153 0.00271003
13 153 0.00271003
123 153 0.00271003
182 153 0.00271003
165 153 0.00271003
262 153 0.00271003
49 153 0.00271003
352 153 0.00271003
182 153 0.00271003
291 153 0.00271003
174 153 0.00271003
505 153 0.00271003
220 153 0.00271003
138 153 0.00271003
175 153 0.00271003
349 153 0.00271003
418 153 0.00271003
143 153 0.00271003
134 153 0.00271003
158 153 0.00271003
94 153 0.00271003
139 153 0.00271003
362 153 0.00271003
58 153 0.00271003
12 153 0.00271003
149 153 0.00271003
12 153 0.00271003
261 153 0.00271003
300 153 0.00271003
335 153 0.00271003
95 153 0.00271003
39 153 0.00271003
19 153 0.00271003
54 153 0.00271003
139 153 0.00271003
50 153 0.00271003
305 153 0.00271003
132 153 0.00271003
216 153 0.00271003
102 153 0.00271003
144 153 0.00271003
140 153 0.00271003
335 153 0.00271003
60 153 0.00271003
318 153 0.00271003
149 153 0.00271003
93 153 0.00271003
37 153 0.00271003
157 153 0.00271003
33 153 0.00271003
440 153 0.00271003
112 153 0.00271003
13 153 0.00271003
31 153 0.00271003
44 153 0.00271003
133 153 0.00271003
56 153 0.00271003
205 153 0.00271003
138 153 0.00271003
279 153 0.00271003
163 153 0.00271003
19 153 0.00271003
123 153 0.00271003
158 153 0.00271003
32 153 0.00271003
38 153 0.00271003
101 153 0.00271003
249 153 0.00271003
5 153 0.00271003
276 153 0.00271003
227 153 0.00271003
114 153 0.00271003
71 153 0.00271003
8 153 0.00271003
518 153 0.00271003
398 153 0.00271003
100 153 0.00271003
299 153 0.00271003
251 153 0.00271003
418 153 0.00271003
162 153 0.00271003
16 153 0.00271003
113 153 0.00271003
195 153 0.00271003
134 153 0.00271003
122 153 0.00271003
104 153 0.00271003
251 153 0.00271003
194 153 0.00271003
118 153 0.00271003
262 153 0.00271003
315 153 0.00271003
228 153 0.00271003
76 153 0.00271003
67 153 0.00271003
586 153 0.00271003
52 153 0.00271003
168 153 0.00271003
342 153 0.00271003
243 153 0.00271003
183 153 0.00271003
79 153 0.00271003
249 153 0.00271003
504 153 0.00271003
85 153 0.00271003
104 153 0.00271003
291 153 0.00271003
34 153 0.00271003
16 153 0.00271003
92 153 0.00271003
243 153 0.00271003
170 153 0.00271003
94 153 0.00271003
143 153 0.00271003
95 153 0.00271003
60 153 0.00271003
205 153 0.00271003
11 153 0.00271003
305 153 0.00271003
216 153 0.00271003
261 153 0.00271003
250 153 0.00271003
494 153 0.00271003
457 153 0.00271003
83 153 0.00271003
56 153 0.00271003
378 153 0.00271003
175 153 0.00271003
349 153 0.00271003
155 154 0.00249377
53 154 0.00249377
236 154 0.00249377
16 154 0.00249377
234 154 0.00249377
349 154 0.00249377
123 154 0.00249377
227 154 0.00249377
80 154 0.00249377
85 154 0.00249377
53 154 0.00249377
375 154 0.00249377
441 154 0.00249377
50 154 0.00249377
349 154 0.00249377
163 154 0.00249377
159 154 0.00249377
315 154 0.00249377
51 154 0.00249377
122 154 0.00249377
38 154 0.00249377
129 154 0.00249377
32 154 0.00249377
38 154 0.00249377
303 154 0.00249377
94 154 0.00249377
94 154 0.00249377
98 154 0.00249377
518 154 0.00249377
194 154 0.00249377
14 154 0.00249377
234 154 0.00249377
241 154 0.00249377
433 154 0.00249377
258 154 0.00249377
34 154 0.00249377
33 154 0.00249377
352 154 0.00249377
100 154 0.00249377
168 154 0.00249377
169 154 0.00249377
167 154 0.00249377
26 154 0.00249377
52 154 0.00249377
278 154 0.00249377
8 154 0.00249377
518 154 0.00249377
303 154 0.00249377
476 154 0.00249377
285 154 0.00249377
429 154 0.00249377
277 154 0.00249377
308 154 0.00249377
165 154 0.00249377
2 154 0.00249377
101 154 0.00249377
315 154 0.00249377
284 154 0.00249377
44 154 0.00249377
378 154 0.00249377
394 154 0.00249377
195 154 0.00249377
57 154 0.00249377
261 154 0.00249377
56 154 0.00249377
33 154 0.00249377
393 154 0.00249377
312 154 0.00249377
99 154 0.00249377
122 154 0.00249377
51 154 0.00249377
440 154 0.00249377
11 154 0.00249377
174 154 0.00249377
395 154 0.00249377
95 154 0.00249377
452 154 0.00249377
103 154 0.00249377
93 154 0.00249377
457 154 0.00249377
487 154 0.00249377
388 154 0.00249377
5 154 0.00249377
466 154 0.00249377
279 154 0.00249377
478 154 0.00249377
102 154 0.00249377
11 154 0.00249377
243 154 0.00249377
113 154 0.00249377
559 154 0.00249377
56 154 0.00249377
508 154 0.00249377
48 154 0.00249377
110 154 0.00249377
304 154 0.00249377
276 154 0.00249377
34 154 0.00249377
247 154 0.00249377
124 154 0.00249377
25 154 0.00249377
39 154 0.00249377
508 154 0.00249377
25 154 0.00249377
318 154 0.00249377
290 154 0.00249377
436 154 0.00249377
187 154 0.00249377
458 154 0.00249377
220 154 0.00249377
280 154 0.00249377
220 154 0.00249377
183 154 0.00249377
452 154 0.00249377
105 154 0.00249377
115 154 0.00249377
386 154 0.00249377
272 154 0.00249377
188 154 0.00249377
124 154 0.00249377
429 154 0.00249377
113 154 0.00249377
19 154 0.00249377
144 154 0.00249377
158 154 0.00249377
52 154 0.00249377
76 154 0.00249377
512 154 0.00249377
157 154 0.00249377
307 154 0.00249377
396 154 0.00249377
543 154 0.00249377
261 154 0.00249377
104 154 0.00249377
164 154 0.00249377
410 154 0.00249377
1 154 0.00249377
228 154 0.00249377
375 154 0.00249377
14 154 0.00249377
478 154 0.00249377
6 154 0.00249377
84 154 0.00249377
16 154 0.00249377
374 154 0.00249377
82 154 0.00249377
100 154 0.00249377
335 154 0.00249377
12 154 0.00249377
54 154 0.00249377
250 154 0.00249377
252 154 0.00249377
169 154 0.00249377
258 154 0.00249377
153 154 0.00249377
71 154 0.00249377
290 154 0.00249377
112 154 0.00249377
513 154 0.00249377
114 154 0.00249377
188 154 0.00249377
133 154 0.00249377
279 154 0.00249377
284 154 0.00249377
70 154 0.00249377
99 154 0.00249377
362 154 0.00249377
218 154 0.00249377
80 154 0.00249377
76 154 0.00249377
123 154 0.00249377
218 154 0.00249377
205 154 0.00249377
85 154 0.00249377
31 154 0.00249377
252 154 0.00249377
6 154 0.00249377
216 154 0.00249377
433 154 0.00249377
70 154 0.00249377
236 154 0.00249377
162 154 0.00249377
504 154 0.00249377
20 154 0.00249377
476 154 0.00249377
71 154 0.00249377
149 154 0.00249377
198 154 0.00249377
247 154 0.00249377
182 154 0.00249377
114 154 0.00249377
19 154 0.00249377
418 154 0.00249377
105 154 0.00249377
217 154 0.00249377
7 154 0.00249377
322 154 0.00249377
371 154 0.00249377
304 154 0.00249377
79 154 0.00249377
179 154 0.00249377
153 154 0.00249377
242 154 0.00249377
565 154 0.00249377
440 154 0.00249377
165 154 0.00249377
352 154 0.00249377
393 154 0.00249377
267 154 0.00249377
20 154 0.00249377
67 154 0.00249377
83 154 0.00249377
313 154 0.00249377
438 154 0.00249377
98 154 0.00249377
135 154 0.00249377
118 154 0.00249377
157 154 0.00249377
513 154 0.00249377
54 154 0.00249377
322 154 0.00249377
420 154 0.00249377
285 154 0.00249377
512 154 0.00249377
410 154 0.00249377
37 154 0.00249377
251 154 0.00249377
353 154 0.00249377
217 154 0.00249377
138 154 0.00249377
149 154 0.00249377
59 154 0.00249377
93 154 0.00249377
32 154 0.00249377
1 154 0.00249377
253 154 0.00249377
505 154 0.00249377
132 154 0.00249377
45 154 0.00249377
194 154 0.00249377
121 154 0.00249377
342 154 0.00249377
144 154 0.00249377
159 154 0.00249377
26 154 0.00249377
15 154 0.00249377
342 154 0.00249377
251 154 0.00249377
143 154 0.00249377
129 154 0.00249377
39 154 0.00249377
